autores;data de apresentação e ementa
Autores: Sérgio Miranda - PCdoB/MG,Alberto Fraga - PTB/DF,Alceu Collares - PDT/RS,Alice Portugal - PCdoB/BA,Almerinda de Carvalho - PMDB/RJ,Almir Moura - PL/RJ,Anderson Adauto - PL/MG,André de Paula - PFL/PE,André Luiz - PMDB/RJ,Aníbal Gomes - PMDB/CE,Anselmo - PT/RO,Antonio Cambraia - PSDB/CE,Antônio Carlos Biffi - PT/MS,Antonio Cruz - PTB/MS,Antonio Nogueira - PT/AP,Aracely de Paula - PL/MG,Ariosto Holanda - PSDB/CE,Arnaldo Faria de Sá - PTB/SP,Asdrubal Bentes - PMDB/PA,Athos Avelino - PPS/MG,Átila Lira - PSDB/PI,Augusto Nardes - PP/RS,B. Sá - PPS/PI,Babá - S.PART./PA,Beto Albuquerque - PSB/RS,Bosco Costa - PSDB/SE,Cabo Júlio - PSC/MG,Carlos Alberto Leréia - PSDB/GO,Carlos Melles - PFL/MG,Carlos Nader - PL/RJ,Carlos Santana - PT/RJ,Carlos Souza - PP/AM,Cezar Schirmer - PMDB/RS,Cleuber Carneiro,Colbert Martins - PPS/BA,Custódio Mattos - PSDB/MG,Daniel Almeida - PCdoB/BA,Darcísio Perondi - PMDB/RS,Dr. Francisco Gonçalves - PTB/MG,Dr. Heleno - PP/RJ,Dr. Hélio - PDT/SP,Edison Andrino - PMDB/SC,Edna Macedo - PTB/SP,Eduardo Barbosa - PSDB/MG,Eduardo Paes - PSDB/RJ,Eliseu Padilha - PMDB/RS,Eliseu Resende - PFL/MG,Enéas - PRONA/SP,Enio Bacci - PDT/RS,Enivaldo Ribeiro - PP/PB,Érico Ribeiro - PP/RS,FAUSTO ROCHA                                      ,Fernando Diniz - PMDB/MG,Fernando Ferro - PT/PE,Fernando Gabeira - S.PART./RJ,Francisco Appio - PP/RS,Francisco Garcia - PP/AM,Francisco Turra - PP/RS,Gastão Vieira - PMDB/MA,Geraldo Thadeu - PPS/MG,Gilberto Nascimento - PMDB/SP,Gonzaga Mota - PSDB/CE,Gonzaga Patriota - PSB/PE,Gustavo Fruet - S.PART./PR,Henrique Fontana - PT/RS,Hermes Parcianello - PMDB/PR,Inácio Arruda - PCdoB/CE,Inocêncio Oliveira - PFL/PE,Isaías Silvestre - PSB/MG,Ivan Paixão - PPS/SE,Jackson Barreto - PTB/SE,Jair Bolsonaro - PTB/RJ,Jamil Murad - PCdoB/SP,Jandira Feghali - PCdoB/RJ,João Batista - PFL/SP,João Campos - PSDB/GO,João Magalhães - PMDB/MG,João Magno - PT/MG,João Matos - PMDB/SC,João Mendes de Jesus - PSL/RJ,Joaquim Francisco - PTB/PE,Jorge Alberto - PMDB/SE,Jorge Gomes - PSB/PE,José Carlos Elias - PTB/ES,José Ivo Sartori - PMDB/RS,José Mendonça Bezerra - PFL/PE,José Múcio Monteiro - PTB/PE,JOSE PINOTTI                                      ,José Priante - PMDB/PA,José Roberto Arruda - PFL/DF,José Santana de Vasconcellos - PL/MG,Josias Quintal - PMDB/RJ,Josué Bengtson - PTB/PA,Jovair Arantes - PTB/GO,Juíza Denise Frossard - S.PART./RJ,Júlio Cesar - PFL/PI,Júlio Delgado - PPS/MG,Júlio Redecker - PSDB/RS,Lael Varella - PFL/MG,Laura Carneiro - PFL/RJ,Leandro Vilela - PMDB/GO,Leodegar Tiscoski - PP/SC,Leonardo Mattos - PV/MG,Leonardo Monteiro - PT/MG,Leonardo Picciani - PMDB/RJ,Lobbe Neto - PSDB/SP,Luciana Genro - S.PART./RS,Luis Carlos Heinze - PP/RS,Luiz Antonio Fleury - PTB/SP,Luiz Bittencourt - PMDB/GO,Luiz Carlos Hauly - PSDB/PR,Luiz Carreira - PFL/BA,Luiz Piauhylino - S.PART./PE,Luiza Erundina - PSB/SP,Lupércio Ramos - PPS/AM,Manato - PDT/ES,Marcelino Fraga - PMDB/ES,Marcelo Castro - PMDB/PI,Márcio Reinaldo Moreira - PP/MG,Marcos de Jesus - PL/PE,Marcus Vicente - PTB/ES,Maria do Carmo Lara - PT/MG,Maria Lucia - PMDB/RJ,Marinha Raupp - PMDB/RO,Mário Assad Júnior - PL/MG,Mário Heringer - PDT/MG,Maurício Rabelo - PL/TO,Mauro Benevides - PMDB/CE,Mendes Ribeiro Filho - PMDB/RS,Michel Temer - PMDB/SP,Miguel de Souza - PL/RO,Milton Cardias - PTB/RS,Milton Monti - PL/SP,Miro Teixeira - PPS/RJ,Moraes Souza - PMDB/PI,Narcio Rodrigues - PSDB/MG,Nazareno Fonteles - PT/PI,Nélio Dias - PP/RN,Nelson Marquezelli - PTB/SP,Nelson Meurer - PP/PR,Nelson Pellegrino - PT/BA,Nelson Trad - PMDB/MS,Neucimar Fraga - PL/ES,Nilson Mourão - PT/AC,Nilton Baiano - PP/ES,Nilton Capixaba - PTB/RO,Odair - PT/MG,Odelmo Leão - PP/MG,Olavo Calheiros - PMDB/AL,Orlando Desconsi - PT/RS,Osmânio Pereira - PTB/MG,Osvaldo Biolchi - PMDB/RS,Osvaldo Coelho - PFL/PE,Paes Landim - PTB/PI,Pastor Amarildo - PSC/TO,Pastor Francisco Olímpio - PSB/PE,Pastor Reinaldo - PTB/RS,Paulo Afonso - PMDB/SC,Paulo Baltazar - PSB/RJ,Paulo Feijó - PSDB/RJ,Paulo Marinho - PL/MA,Paulo Rocha - PT/PA,Paulo Rubem Santiago - PT/PE,Pedro Chaves - PMDB/GO,Pompeo de Mattos - PDT/RS,Professora Raquel Teixeira - PSDB/GO,Reginaldo Lopes - PT/MG,Reinaldo Betão - PL/RJ,Remi Trinta - PL/MA,Renato Casagrande - PSB/ES,Renildo Calheiros - PCdoB/PE,Ricardo Izar - PTB/SP,Romel Anizio - PP/MG,Romeu Queiroz - PTB/MG,Rommel Feijó - PTB/CE,Ronaldo Caiado - PFL/GO,Ronaldo Vasconcellos - PTB/MG,Rose de Freitas - PMDB/ES,Sandes Júnior - PP/GO,Severiano Alves - PDT/BA,Severino Cavalcanti - PP/PE,Simplício Mário - PT/PI,Tarcisio Zimmermann - PT/RS,Teté Bezerra - PMDB/MT,Vander Loubet - PT/MS,Vanessa Grazziotin - PCdoB/AM,Vicente Arruda - PSDB/CE,Vieira Reis - PMDB/RJ,Vilmar Rocha - PFL/GO,Virgílio Guimarães - PT/MG,Vittorio Medioli - PSDB/MG,Waldemir Moka - PMDB/MS,Walter Pinheiro - PT/BA,Wasny de Roure - PT/DF,Yeda Crusius - PSDB/RS,Zarattini - PT/SP,Zelinda Novaes - PFL/BA,Zenaldo Coutinho - PSDB/PA,Zonta - PP/SC.;Data de apresentação: 2/12/2004Ementa: Regulamenta o Art. 8º da Constituição Federal, que dispõe sobre a organização sindical, e dá outras providências. Explicação: Altera e revoga dispositivos da CLT - Decreto-lei nº 5.452, de 1943.  Regulamenta o artigo oitavo da Constituição Federal.
Autor: Jair Bolsonaro - PTB/RJ e outros.;Data de apresentação: 15/12/2004Ementa: Requer a realização de Sessão Solene em homenagem aos militares que morreram na luta contra os guerrilheiros do Araguaia.
Autor: Jair Bolsonaro - PTB/RJ e outros.;Data de apresentação: 3/7/2003Ementa: Modifica os arts. 37, 40, 42, 48, 96, 142 e 149 da Constituição Federal, o art. 8º da Emenda Constitucional nº 20, de 15 de dezembro de 1998, e dá outras providências.
Autor: Jair Bolsonaro - PTB/RJ e outros.;Data de apresentação: 3/7/2003Ementa: Acrescenta ao texto do art. 40, proposto no art. 1º, da Proposta de Emenda à Constituição nº 40, de 2003, um § 19.
Autor: Jair Bolsonaro - PTB/RJ e outros.;Data de apresentação: 3/7/2003Ementa: Inclui um § 2º no art. 5º para isentar de contribuição previdenciária a remuneração paga pelo exercício de cargo de livre nomeação e exoneração na forma que especifica.
Autor: Jair Bolsonaro.;Data de apresentação: 21/2/2003Ementa: 
Autor: Jair Bolsonaro - PTB/RJ e outros.;"Data de apresentação: 12/6/2003Ementa: Suprima-se a expressão ""e 40, § 7º"" do texto propsoto para o art. 142, §3º inciso IX da Constituição Federal."
Autor: Jair Bolsonaro.;Data de apresentação: 21/2/2003Ementa: 
Autor: Jair Bolsonaro - PTB/RJ e outros.;Data de apresentação: 1/7/2003Ementa: Suprima-se, no art. 1º, da Proposta de Emenda à Constituição nº 40, de 2003, a alteração proposta para o texto do § 7º, do art. 40, da Constituição Federal.
Autor: Jair Bolsonaro - PTB/RJ e outros.;Data de apresentação: 1/7/2003Ementa: Suprima-se, no art. 2º, da Proposta de Emenda à Constituição nº 40, de 2003, a alteração proposta para o texto do § 1º, do art. 8º, da Emenda Constitucional nº 20, de 15 de dezembro de 1998.
Autor: Jair Bolsonaro - PTB/RJ e outros.;Data de apresentação: 1/7/2003Ementa: Suprima-se, no art. 1º, da Proposta de Emenda à Constituição nº 40, de 2003, a alteração proposta para o texto do § 8º, do art. 40, da Constituição Federal.
Autor: Jair Bolsonaro.;Data de apresentação: 21/2/2003Ementa: 
Autor: Jair Bolsonaro.;Data de apresentação: 21/2/2003Ementa: 
Autor: Jair Bolsonaro - PTB/RJ e outros.;Data de apresentação: 3/7/2003Ementa: Aplica-se o disposto no art. 37, inciso XI aos militares dos Estados, do Distrito Federal e dos Territórios e a seus pensionistas.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 10/7/2003Ementa: Sugere ao Excelentíssimo Senhor Presidente da República a apresentação de Projeto de Lei dispondo sobre confirmação de posto ou graduação de militares reformados das Forças Armadas.
Autor: Jair Bolsonaro - PTB/RJ.;"Data de apresentação: 26/11/2003Ementa: Altera a redação do art. 53 e o parágrafo único do art. 59 da Lei nº 10.406, de 10 de janeiro de 2002, que institui o Código Civil. Explicação: Altera a expressão ""fins não econômicos"", para ""sem fins lucrativos"" na definição de associações, e autorizando a assembléia a deliberar sobre destituição dos administradores e mudanças no estatuto, com qualquer número a partir da segunda convocação."
Autor: Jair Bolsonaro - PTB/RJ.;"Data de apresentação: 26/3/2003Ementa: Acrescenta dispositivo à Lei nº 4.898, de 9 de dezembro de 1965, que ""regula o Direito de Representação e o processo de Responsabilidade Administrativa Civil e Penal, nos casos de abuso de autoridade"". Explicação: Inclui como abuso de autoridade o ato de direta ou indiretamente deixar de cumprir sentença transitada em julgado."
Autor: Jair Bolsonaro - PTB/RJ.;"Data de apresentação: 7/8/2003Ementa: Denomina ""Sala de Imprensa Jornalista Roberto Marinho"", o espaço destinado aos profissionais de imprensa que cobrem as atividades da Câmara dos Deputados."
Autor: Jair Bolsonaro - PTB/RJ e outros.;"Data de apresentação: 4/9/2003Ementa: Contra a apreciação conclusiva das Comissões de Educação e Cultura - CEC e de Constituição e Justiça e de Redação - CCJR, sobre o PL nº 379, de 2003, que ""Institui o Dia Nacional do Orgulho Gay e da Consciência Homossexual""."
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 30/10/2003Ementa: Requer a convocação do Senhor Ministro de Estado da Defesa para prestar informações sobre a falta de previsão e de data base para reajustes da remuneração dos militares e a falta de reposição salarial desde janeiro de 2001.
Autor: Jair Bolsonaro - PTB/RJ.;"Data de apresentação: 13/3/2003Ementa: Requer o desarquivamento de proposições.

"
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 4/12/2003Ementa: requer a inclusão da PEC nº 301, de 1996, que tramita apensada à PEC nº 171, de 1993, na Ordem do Dia da reunião imediata da CCJR, pendente de parecer, nos termos do § 4º do art. 52, do Regimento Interno.
Autor: Jair Bolsonaro - PTB/RJ.;"Data de apresentação: 23/4/2003Ementa: Requer o desarquivamento do PDC nº 365 / 1993.

"
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 12/6/2003Ementa: Solicita informações ao Senhor Ministro de Estado da Educação sobre matrículas de servidores públicos transferidos de sede ex officio, bem como de seus dependentes legais. Explicação: Ministro Cristóvam Buarque.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 2/7/2003Ementa: Solicita informações ao Senhor Ministro de Estado da Defesa sobre os Fundos de Saúde das Forças Armadas. Explicação: Ministro José Viegas Filho.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 5/12/2002Ementa: Dá nova redação ao parágrafo 7º, do art. 226 da Constituição Federal. Explicação: Estabelece a responsabilildade do Estado para prover recursos educacionais, materiais e científicos  necessários ao planejamento familiar, inclusive com a realização  de vasectomia e laqueadura de trompas para maiores de 21 anos.
Autor: Jair Bolsonaro.;Data de apresentação: 28/2/2002Ementa: Altera o inciso II do § 3º do art. 6º da Lei nº 8.987, de 13 de fevereiro de 1995, e dá outras providências, vedando a interrupção da prestação de serviços públicos por atraso no pagamento inferior a sessenta dias.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 15/5/2002Ementa: Altera dispositivos da Lei nº 8.059, de 4 de julho de 1990, que dispõe sobre a pensão especial devida aos ex-combatentes da Segunda Guerra Mundial e a seus dependentes. Explicação: Estabelece a pensão especial integral para a viúva do ex combatente; reconhece a união estável; garante que no caso de haver a extinção do benefício será feita a redistribuição da pensão tronco aos demais dependentes."
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 28/8/2002Ementa: Dispõe sobre o exercício da profissão de Topógrafo.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 28/8/2002Ementa: Contra apreciação conclusiva da Comissão Especial sobre o PL. 3846, de 2000, que ""Dispõe sobre a Ordenação da Aviação Civil, cria a Agência Nacional de Aviação Civil - ANAC e dá outras providências""."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 18/12/2002Ementa: Recorre contra decisão de dispensa do interstício para a apreciação da PEC nº 559, de 2002, que ""acrescenta o art. 149-A à Constituição Federal instituindo contribuição para custeio do serviço de iluminação pública nos Municípios e no Distrito Federal""."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 12/6/2002Ementa: Solicita informações ao Senhor Ministro Chefe da Casa Civil da Presidência da República sobre amparo legal para pagamento de policiais, bombeiros e pensionistas da Polícia Militar e do Corpo de Bombeiros Militar do antigo Distrito Federal.
 Explicação: Considera os termos da Medida Provisória 2131, de 2000 e 2218, de 2001.
Ministro Pedro Parente."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 12/6/2002Ementa: Solicita informações ao Senhor Ministro de Estado da Fazenda sobre amparo legal para pagamento de policiais, bombeiros e pensionistas da Polícia Militar e do Corpo de Bombeiros Militar do antigo Distrito Federal. Explicação: Considera os termos da Medida Provisória 2131, de 2000 e 2218, de 2001.
Ministro Pedro Malan."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 12/6/2002Ementa: Solicita informações ao Senhor Ministro de Estado do Planejamento Orçamento e Gestão sobre amparo legal para pagamento de policiais, bombeiros e pensionistas da Polícia Militar e do Corpo de Bombeiros Militar do antigo Distrito Federal. Explicação: Considera os termos da Medida Provisória 2131, de 2000 e 2218, de 2001.
Ministro Guilherme Gomes Dias."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 25/6/2002Ementa: Solicita informações ao Ministério da Defesa sobre a não aplicação da Lei nº 10.331, de 18 de dezembro de 2001, aos militares da ativa, na inatividade e pensionistas das Forças Armadas, inclusive ex-combatentes. Explicação: Aumento de 3,5%(três vírgula cinco por cento).
Ministro Geraldo Quintão."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 25/6/2002Ementa: Solicita informações ao Ministério da Fazenda sobre a não aplicação da Lei nº 10.331, de 18 de dezembro de 2001, aos militares da ativa, na inatividade e pensionistas das Forças Armadas, inclusive ex-combatentes. Explicação: Aumento de 3,5 %(três vírgula cinco por cento)
Ministro Pedro Malan."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 25/6/2002Ementa: Solicita informações ao Ministro-Chefe da Casa Civil da Presidência da República sobre a não aplicação da Lei nº 10.331, de 18 de dezembro de 2001, aos militares da ativa, na inatividade e pensionistas das Forças Armadas, inclusive ex-combatentes. Explicação: Aumento de 3,5 % (três vírgula cinco por cento).
Ministro Pedro Parente."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 25/6/2002Ementa: Solicita informações ao Ministério do Planejamento, Orçamento e Gestão sobre a não aplicação da Lei nº 10.331, de 18 de dezembro de 2001, aos militares da ativa, na inatividade e pensionistas das Forças Armadas, inclusive ex-combatentes. Explicação: Aumento de 3,5% (três vírgula cinco por cento).
Ministro Martus Tavares."
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 7/8/2002Ementa: Solicita informações ao Ministério da Defesa sobre arrecadação e emprego de recursos relacionados com Fundos de Saúde das Forças Armadas. Explicação: Ministro Geraldo Quintão.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 26/11/2002Ementa: Solicita informações ao Senhor Ministro de Estado da Defesa sobre repasse de recursos para os Fundos de Saúde das Forças Armadas. Explicação: Ministro Geraldo Quintão.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 29/3/2001Ementa: Sugere ao Poder Executivo, por intermédio do Ministério da Cultura, que os projetos culturais aprovados pela ""Lei Rouanet"", mas que não obtiveram a captação de recursos pela via do mecenato, possam ser beneficiados pelos recursos do Fundo Nacional de Cultura (FNC)."
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 6/2/2001Ementa: Altera a data do pagamento dos militares e dos servidores públicos civis. Explicação: Fixa a data de pagamento dos servidores civis, militares, aposentados, pesionistas, até o último dia útil dos meses de janeiro a novembro e até o segundo dia útil do mês subsequente, no mês de dezembro.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 14/3/2001Ementa: Altera a Lei nº 9.294, de 15 de julho de 1996, que ""dispõe sobre as restrições ao uso e à propaganda de produtos fumígenos, bebidas alcoólicas, medicamentos, terapias, defensivos agrícolas, nos termos do § 4º do art. 220, da Constituição Federal"", para proibir o consumo de bebidas alcoólicas em aeronaves comerciais."
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 5/4/2001Ementa: Solicita seja convocado o Senhor Ministro de Estado da Defesa, a fim de prestar informações e esclarecimentos sobre a remuneração dos militares das Forças Armadas.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 5/4/2001Ementa: Solicita a constituição de Subcomissão Especial para estudo, análise e apresentação de parecer sobre a MP 2.131, que ""dispõe sobre a reestruturação da remuneração dos militares das Forças Armadas, altera a Lei nº 3.765, de 4 de maio de 1960, e 6.880, de 9 de dezembro de 1980, e dá outras providências"", com poderes para, mediante prévio aviso ao Ministro da Defesa, visitar, palestrar e ouvir quaisquer de seus integrantes, em horário de expediente, em Organizações Militares da Marinha, do Exército e da Aeronáutica visando a obter informações sobre o reflexo do mencionado dispositivo legal sobre a tropa.

OBS. DA CTASP: NAO FOI VOTADO."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 27/6/2001Ementa: Solicita seja requerido ao Tribunal de Contas da União que realize auditoria operacional, financeira e contábil nas contas do Comando da 1ª Região Militar, Rio de Janeiro - RJ, nos anos de 1998 a 2000.

OBS. DA CTASP: APROVADO UNANIMEMENTE EM 25.04.01. ENCAMINHADO OFICIO PRES. 157, DE 2001, AO PRESIDENTE DO TCU, SOLICITANDO PROVIDENCIAS."
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 19/4/2001Ementa: Solicita informações ao Ministério da Fazenda sobre o montante repassado ao Governo do Estado do Rio de Janeiro para pagamento dos integrantes e de pensionistas da Polícia Militar e Corpo de Bombeiros Militar do antigo Distrito Federal. Explicação: Ministro Pedro Malan
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 22/2/2000Ementa: Altera o § 2º do art. 30 da Lei nº 9.250, de 26 de dezembro de 1995, para incluir a diabetes na relação de moléstias a que se refere o inciso XIV do art. 6º da Lei nº 7.713, de 22 de dezembro de 1988, com a redação dada pelo art. 47 da Lei nº 8.541, de 23 de dezembro de 1992 (isenção do imposto de renda). Explicação: Concede isenção do imposto de renda ao aposentado, pensionista e militar reformado portador de diabetes.
"
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 29/3/2000Ementa: Dispõe sobre a assistência médico-hospitalar aos ex-combatentes que tenham participado de operações bélicas durante a Segunda Guerra Mundial, nos termos da Lei nº 5.315, de 12 de setembro de 1967, e aos seus dependentes.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 6/4/2000Ementa: Acrescenta o § 4º ao art. 261 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal. Explicação: Inclui como crime o descumprimento de instrução recebida de tripulante que possa ameaçar a segurança da embarcação ou aeronave ou causar dano à saúde e à integridade das pessoas a bordo.
"
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 6/6/2000Ementa: Altera a Lei nº 8.906, de 4 de julho de 1994, Estatuto da Advocacia e da OAB, incluindo um § 3º ao art. 28. Explicação: Dispõe que qualquer bacharel em direito, mesmo que esteja em situação de impedimento do exercício da advocacia, poderá prestar o exame da Ordem dos Advogados do Brasil, (OAB).
"
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 29/3/2000Ementa: Requerimento de informações ao Ministro da Defesa sobre os Colégios Militares.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 11/5/2000Ementa: Requerimento de informações ao Ministro da Defesa, sobre o Convênio firmado entre o Comando da Aeronáutica e a PLANAJUR-ASS. JURÍDICA.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 18/5/2000Ementa: Requerimento de informações ao Ministro da Defesa sobre procedimentos tomados pelo Comandante do 6º GACosM.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 13/6/2000Ementa: Requerimento de informações ao Ministro da Educação a respeito do descumprimento, por parte das instituições públicas de ensino, da Lei nº 9536, de 1997.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 22/11/2000Ementa: SOLICITA INFORMAÇÕES AO MINISTÉRIO DO PLANEJAMENTO, ORÇAMENTO E GESTÃO SOBRE A GRATIFICAÇÃO PAGA INDEVIDAMENTE.
 Explicação: GRATIFICAÇÃO DE PRODUÇÃO SUPLEMENTAR (GPS) RECEBIDAS PELOS FUNCIONÁRIOS DA IMPRENSA NACIONAL.
(MINISTRO MARTUS TAVARES).
"
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 1/12/1999Ementa: 
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 1/12/1999Ementa: 
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 20/5/1999Ementa: SUGERE AO PODER EXECUTIVO, POR INTERMÉDIO DO MINISTERIO DA AERONÁUTICA, A ADOÇÃO DE MEDIDAS DETERMINANDO PUNIÇÕES PARA PESSOAS QUE SE UTILIZEM IRREGULARMENTE DE APARELHO CELULAR A BORDO DE AVIÕES DE CARREIRA.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 30/9/1999Ementa: Requerimento de informações ao Ministro do Desenvolvimento, Indústria e Comércio sobre remuneração da Diretoria Executiva do SEBRAE.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 19/10/1999Ementa: Requerimento de informações ao Ministro da Defesa sobre o convênio firmado entre o Grupo Bandeira de Mello e o Exército Brasileiro.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 10/3/1999Ementa: Requerimento de informações ao Ministério da Aeronáutica sobre matéria publicada na revista  Veja, de 10 de março de 1999.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 20/10/1999Ementa: Requerimento de informações ao Ministro da Previdência e Assistência Social sobre inadimplência de contribuinte.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 10/3/1999Ementa: Requerimento de informações à Casa Civil da Presidência da República sobre matéria publicada na revista Veja, de 10 de março de 1999.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 27/10/1999Ementa: Requerimento de informações ao Ministro da Fazenda sobre servidores ativos da União.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 28/10/1999Ementa: Requerimento de Informações ao Ministro de Estado da Defesa sobre entidades consignatárias no Comando da Marinha, Exército e Aeronáutica.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 18/3/1999Ementa: Requerimento de informações ao Ministro-Chefe do Estado-Maior das Forças Armadas sobre concessão da pensão referida no art. 30 da Lei nº 4242, de 1963.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 18/3/1999Ementa: Requerimento de informações ao Ministro da Fazenda sobre o montante repassado à Polícia Militar e ao Corpo de Bombeiro Militar do Rio de Janeiro.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 18/3/1999Ementa: Requerimento de informações ao Ministro do Exército sobre a criação da Assistência Jurídica no Ministério do Exército.
Autor: JAIR MESSIAS BOLSONARO - PPB/RJ.;Data de apresentação: 20/5/1999Ementa: Requerimento de informações ao Ministro-Chefe do Estado-Maior das Forças Armadas sobre a estrutura remuneratória da pensão militar dos contribuintes remanescentes.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 14/5/1998Ementa: Dispõe sobre a proibição de aparelhos que emitam raio laser e dá outras providências.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 19/5/1998Ementa: Altera a Lei nº 9.294, de 15 de julho de 1996, que ""dispõe sobre as restrições ao uso e à propaganda de produtos fumígeros, bebidas alcóolicas, medicamentos, terapias e defensivos agrícolas, nos termos do art. 220, da Constituição Federal"". Explicação: Proibindo o fumo nos veiculos de transporte coletivo e nas aeronaves.
"
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 27/5/1998Ementa: Dá nova redação ao Art. 30 da Lei nº 5.700, de 1º de setembro de 1971, que ""dispõe sobre a forma e a apresentação dos símbolos nacionais, e dá outras providências"". Explicação: Exige que os civis, de ambos os sexos, coloquem a mão direita sobre o lado esquerdo do peito, durante a execução do Hino Nacional e apresentação da Bandeira Nacional.
"
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 3/6/1998Ementa: Projeto de lei que dispõe sobre a confirmação no posto de 2º Tenente dos ex-combatentes da 2ª Guerra Mundial, reformados nos termos do Decreto-Lei nº 8795, de 1946 e Lei 2579, de 1955.
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 13/5/1998Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE O CUMPRIMENTO DA LEI 3953, DE 1961. Explicação: MINISTRO LELIO VIANA LOBO).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 13/5/1998Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE FUSEX. Explicação: MINISTRO ZENILDO ZOROASTRO DE LUCENA).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 2/6/1998Ementa: SOLICITA INFROMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE PROMOÇÃO DE PRAÇAS DO QUADRO FEMININO. Explicação: PROMOÇÃO DE CABO FEMININO A TERCEIRO SARGENTO). (MINISTRO LELIO VIANA LOBO).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 28/10/1998Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DOS TRANSPORTES SOBRE O CUMPRIMENTO DA RESOLUÇÃO DO CONSELHO NACIONAL DE TRANSITO. Explicação: MINISTRO ELISEU PADILHA.
